City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description
526,Kenai,US,2021-06-03 19:43:09,60.5544,-151.2583,61.03,70,40,8.05,scattered clouds
527,Morros,BR,2021-06-03 19:43:09,-9.4467,-46.3003,86.52,38,69,4.05,broken clouds
528,Tashtagol,RU,2021-06-03 19:43:10,52.7657,87.8894,58.48,97,100,3.13,overcast clouds
529,Powell River,CA,2021-06-03 19:43:10,49.8496,-124.5361,76.05,56,20,6.91,few clouds
530,Ishigaki,JP,2021-06-03 19:43:11,24.3448,124.1572,83.43,87,33,20.78,scattered clouds
531,Agadir,MA,2021-06-03 19:42:29,30.4202,-9.5982,73.85,66,100,3.53,overcast clouds
532,Wajid,SO,2021-06-03 19:43:11,3.8093,43.2471,77.27,62,7,21.09,clear sky
533,Kaeo,NZ,2021-06-03 19:43:11,-35.1,173.7833,51.33,92,62,2.21,broken clouds
534,Bondoukou,CI,2021-06-03 19:43:12,8.0333,-2.8,82.8,58,22,5.14,few clouds
535,Penzance,GB,2021-06-03 19:43:12,50.1186,-5.5371,57.76,80,1,7.18,clear sky
536,Aurora,US,2021-06-03 19:39:15,39.7294,-104.8319,84.18,29,20,4.0,few clouds
537,Kudahuvadhoo,MV,2021-06-03 19:43:12,2.6708,72.8944,83.3,72,95,17.25,overcast clouds
538,Gambela,ET,2021-06-03 19:43:13,8.25,34.5833,74.86,74,100,3.89,light rain
539,Boizenburg,DE,2021-06-03 19:43:13,53.3833,10.7167,65.41,96,100,11.03,light rain
540,Santarem,BR,2021-06-03 19:43:13,-2.4431,-54.7083,86.13,70,20,6.91,few clouds
541,Libertador General San Martin,AR,2021-06-03 19:43:14,-23.8064,-64.7876,77.97,42,0,5.55,clear sky
542,Hirara,JP,2021-06-03 19:43:14,24.8,125.2833,82.9,88,46,20.22,scattered clouds
543,Luganville,VU,2021-06-03 19:43:14,-15.5333,167.1667,75.96,83,84,7.38,broken clouds
544,Port Blair,IN,2021-06-03 19:43:14,11.6667,92.75,83.08,76,100,4.27,overcast clouds
545,Lyuban,BY,2021-06-03 19:43:15,52.7985,28.0048,52.7,78,11,6.02,few clouds
546,La Grande,US,2021-06-03 19:43:15,45.3246,-118.0877,88.18,28,0,3.76,clear sky
547,Chunskiy,RU,2021-06-03 19:43:15,56.0815,99.6342,57.33,58,54,2.84,broken clouds
548,Sagua La Grande,CU,2021-06-03 19:43:16,22.8067,-80.0756,85.19,58,39,16.67,light rain
549,Grootfontein,NA,2021-06-03 19:43:16,-19.5667,18.1167,38.77,60,0,1.14,clear sky
550,Alghero,IT,2021-06-03 19:43:16,40.5589,8.3181,69.89,83,0,5.75,clear sky
551,Kimbe,PG,2021-06-03 19:43:17,-5.5502,150.1429,75.54,96,41,2.84,light rain
552,Nambucca Heads,AU,2021-06-03 19:43:17,-30.65,153.0,54.0,74,1,12.41,clear sky
553,Tucuma,BR,2021-06-03 19:43:17,-0.1833,-50.05,79.57,90,28,6.87,scattered clouds
554,Toamasina,MG,2021-06-03 19:43:18,-18.1667,49.3833,69.8,88,20,0.0,few clouds
555,Mana,GF,2021-06-03 19:43:18,5.6592,-53.7767,80.98,85,100,10.25,light rain
556,Rtishchevo,RU,2021-06-03 19:43:18,52.2604,43.7874,56.91,61,99,14.38,moderate rain
557,Wasilla,US,2021-06-03 19:42:43,61.5814,-149.4394,55.02,70,90,0.0,overcast clouds
558,Luanda,AO,2021-06-03 19:40:26,-8.8368,13.2343,77.0,83,0,8.05,clear sky
559,Diamantino,BR,2021-06-03 19:38:26,-14.4086,-56.4461,90.43,33,3,3.4,clear sky
560,Itoman,JP,2021-06-03 19:43:19,26.1247,127.6694,83.17,97,75,14.97,broken clouds
561,Biltine,TD,2021-06-03 19:43:19,14.5333,20.9167,97.63,11,39,16.04,scattered clouds
562,Uyuni,BO,2021-06-03 19:43:20,-20.4597,-66.825,52.47,13,35,7.25,scattered clouds
563,Pedreiras,BR,2021-06-03 19:43:20,-4.5688,-44.6003,82.2,80,23,1.9,few clouds
564,Chissamba,AO,2021-06-03 19:43:20,-12.1667,17.3333,61.68,37,24,4.09,few clouds
565,San-Pedro,CI,2021-06-03 19:43:20,4.7485,-6.6363,80.01,83,94,6.73,overcast clouds
566,Kawalu,ID,2021-06-03 19:43:21,-7.3817,108.2082,74.48,96,100,0.58,overcast clouds
567,Kuusamo,FI,2021-06-03 19:43:21,65.9667,29.1833,66.24,39,0,3.44,clear sky
568,Yerbogachen,RU,2021-06-03 19:43:21,61.2767,108.0108,56.5,61,51,4.07,broken clouds
569,Evensk,RU,2021-06-03 19:43:22,61.95,159.2333,42.75,82,29,4.92,scattered clouds
570,Helmstedt,DE,2021-06-03 19:43:22,52.2279,11.0099,69.22,93,100,4.79,light rain
571,Alice Springs,AU,2021-06-03 19:43:22,-23.7,133.8833,53.15,71,90,8.52,overcast clouds
572,Chebarkul,RU,2021-06-03 19:43:23,54.9749,60.3633,49.26,92,89,5.46,overcast clouds
573,Zheleznodorozhnyy,RU,2021-06-03 19:43:23,55.7503,38.0042,61.32,77,15,6.33,few clouds
574,Morelia,MX,2021-06-03 19:41:32,19.7008,-101.1844,72.7,58,93,4.7,overcast clouds
575,Dillon,US,2021-06-03 19:43:23,34.4166,-79.3712,76.95,88,100,12.88,light rain
576,Hun,LY,2021-06-03 19:43:24,29.1268,15.9477,88.86,25,79,12.64,broken clouds
577,Cutro,IT,2021-06-03 19:43:24,39.0353,16.9819,61.86,59,0,5.03,clear sky
578,Alta Floresta,BR,2021-06-03 19:43:24,-9.8756,-56.0861,93.02,36,20,5.75,few clouds
579,Vernon,CA,2021-06-03 19:43:24,50.2581,-119.2691,90.14,23,100,1.99,overcast clouds
580,Thunder Bay,CA,2021-06-03 19:43:25,48.4001,-89.3168,71.58,60,75,6.91,broken clouds
581,Kieta,PG,2021-06-03 19:43:25,-6.2167,155.6333,78.85,82,100,2.89,overcast clouds
582,Oranjestad,AW,2021-06-03 19:43:25,12.524,-70.027,84.9,71,40,8.99,scattered clouds
583,Nadym,RU,2021-06-03 19:41:55,65.5333,72.5167,35.38,73,100,8.75,overcast clouds
584,Namwala,ZM,2021-06-03 19:43:26,-15.7504,26.4384,59.9,39,5,5.53,clear sky
585,Saravan,AM,2021-06-03 19:43:26,39.7196,45.6483,63.25,52,0,5.75,clear sky
586,Portland,US,2021-06-03 19:42:48,45.5234,-122.6762,82.53,53,20,1.01,few clouds
587,Mindif,CM,2021-06-03 19:43:26,10.3976,14.4363,94.24,29,1,6.62,clear sky
588,Amarpur,IN,2021-06-03 19:43:27,25.0333,86.9,89.42,45,6,5.73,clear sky
589,Lamar,US,2021-06-03 19:43:27,33.6668,-95.5836,84.63,49,1,4.79,clear sky
590,Caruray,PH,2021-06-03 19:43:27,10.3094,119.0128,80.01,87,100,4.52,overcast clouds
591,Morro Bay,US,2021-06-03 19:43:28,35.3658,-120.8499,94.39,55,25,5.99,scattered clouds
592,Savannah Bight,HN,2021-06-03 19:43:28,16.45,-85.85,87.85,80,49,22.26,scattered clouds
593,Canmore,CA,2021-06-03 19:43:28,51.0834,-115.3521,84.76,21,8,12.01,clear sky
594,Kedrovyy,RU,2021-06-03 19:43:29,56.1667,91.8167,57.61,97,100,6.58,light rain
595,Darnah,LY,2021-06-03 19:43:29,32.767,22.6367,68.56,66,0,9.19,clear sky
596,Abu Dhabi,AE,2021-06-03 19:42:04,24.4667,54.3667,89.71,84,0,8.7,clear sky
597,Bontang,ID,2021-06-03 19:43:29,0.1333,117.5,80.44,84,98,3.6,overcast clouds
598,Batagay,RU,2021-06-03 19:43:30,67.6333,134.6333,63.41,46,95,3.49,overcast clouds
599,Maniitsoq,GL,2021-06-03 19:43:30,65.4167,-52.9,35.96,73,100,13.02,overcast clouds
600,Ramanuj Ganj,IN,2021-06-03 19:43:30,23.8,83.7,84.42,47,44,3.09,scattered clouds
601,Vostok,RU,2021-06-03 19:43:31,46.4856,135.8833,47.84,98,100,4.16,heavy intensity rain
602,Chifeng,CN,2021-06-03 19:43:31,42.2683,118.9636,56.64,59,100,13.22,overcast clouds
603,Mabaruma,GY,2021-06-03 19:43:31,8.2,-59.7833,77.02,95,100,2.48,overcast clouds
604,Tocopilla,CL,2021-06-03 19:43:32,-22.092,-70.1979,67.12,71,94,3.15,overcast clouds
605,Radcliff,US,2021-06-03 19:43:32,37.8404,-85.9491,75.34,68,20,1.01,few clouds
606,Rawson,AR,2021-06-03 19:43:32,-43.3002,-65.1023,47.5,91,100,2.39,light rain
607,Soure,BR,2021-06-03 19:43:32,-0.7167,-48.5233,80.24,84,12,10.22,few clouds
608,Novichikha,RU,2021-06-03 19:43:33,52.204,81.3877,62.73,93,99,3.06,moderate rain
609,Raditsa-Krylovka,RU,2021-06-03 19:43:33,53.3171,34.3574,59.56,44,74,6.08,broken clouds
610,Wagar,SD,2021-06-03 19:43:33,16.1525,36.2032,97.36,17,38,1.81,scattered clouds
611,Mao,ES,2021-06-03 19:43:34,39.8885,4.2658,68.56,83,20,12.66,few clouds
612,Touros,BR,2021-06-03 19:43:34,-5.1989,-35.4608,83.3,70,6,14.79,clear sky
613,Nome,US,2021-06-03 19:43:34,64.5011,-165.4064,38.16,69,75,19.57,broken clouds
614,Mandalgovi,MN,2021-06-03 19:43:35,45.7625,106.2708,49.64,63,0,3.36,clear sky
615,Ilheus,BR,2021-06-03 19:43:35,-14.7889,-39.0494,82.22,69,20,9.22,few clouds
616,Olafsvik,IS,2021-06-03 19:43:35,64.8945,-23.7142,47.32,86,100,15.43,overcast clouds
617,Pontypool,GB,2021-06-03 19:43:35,51.7011,-3.0444,56.88,67,93,6.64,overcast clouds
618,Marysville,US,2021-06-03 19:43:36,48.0518,-122.1771,80.82,64,20,3.0,few clouds
619,Abu Samrah,SY,2021-06-03 19:43:36,35.3029,37.1841,66.61,56,0,8.25,clear sky
620,Tamandare,BR,2021-06-03 19:43:36,-8.7597,-35.1047,77.85,80,13,6.44,few clouds
621,Roald,NO,2021-06-03 19:43:37,62.5833,6.1333,72.52,55,0,8.05,clear sky
622,Tabas,IR,2021-06-03 19:43:37,33.5959,56.9244,98.33,5,0,8.34,clear sky
623,Parrita,CR,2021-06-03 19:43:37,9.5201,-84.3225,92.01,77,89,5.88,overcast clouds
624,Westport,US,2021-06-03 19:43:38,41.1415,-73.3579,73.27,91,90,1.01,mist
625,Takestan,IR,2021-06-03 19:39:13,36.0696,49.6959,73.53,59,0,7.25,clear sky
626,Tarakan,ID,2021-06-03 19:43:38,3.3,117.6333,81.21,80,48,4.9,scattered clouds
627,Egvekinot,RU,2021-06-03 19:43:38,66.3167,-179.1667,28.02,67,14,3.29,few clouds
628,Puro,PH,2021-06-03 19:43:38,12.4841,123.3827,82.36,80,97,10.02,overcast clouds
629,Huilong,CN,2021-06-03 19:43:39,31.8111,121.655,66.04,91,100,8.93,overcast clouds
630,Waddan,LY,2021-06-03 19:43:39,29.1614,16.139,88.03,26,72,16.2,broken clouds
631,Quartucciu,IT,2021-06-03 19:43:39,39.2519,9.1794,70.88,68,0,6.91,clear sky
632,Kimparana,ML,2021-06-03 19:43:40,12.8347,-4.9244,95.02,26,45,8.37,scattered clouds
633,Chateaubelair,VC,2021-06-03 19:43:40,13.2833,-61.25,84.81,83,75,10.71,broken clouds
634,Kobayashi,JP,2021-06-03 19:43:40,31.9833,130.9833,74.3,98,100,10.0,moderate rain
635,Jovellar,PH,2021-06-03 19:43:41,13.0695,123.5999,78.76,89,100,2.75,overcast clouds
636,Trang,TH,2021-06-03 19:43:41,7.5,99.5,76.37,97,63,1.19,broken clouds
637,Oyem,GA,2021-06-03 19:43:41,1.5995,11.5793,70.36,93,91,2.35,light rain
638,Tampilisan,PH,2021-06-03 19:43:42,8.0167,122.6833,74.73,93,89,1.41,overcast clouds
639,Weligama,LK,2021-06-03 19:43:42,5.9667,80.4167,79.0,88,99,12.1,overcast clouds
640,Sfantu Gheorghe,RO,2021-06-03 19:43:42,45.8667,25.7833,53.82,84,97,2.06,overcast clouds
641,Viedma,AR,2021-06-03 19:43:43,-40.8135,-62.9967,56.66,68,100,7.56,overcast clouds
642,Maketu,NZ,2021-06-03 19:43:43,-37.7667,176.45,47.05,79,37,4.34,scattered clouds
643,Maldonado,UY,2021-06-03 19:43:43,-34.6667,-54.9167,60.22,70,79,6.71,broken clouds
644,Ouadda,CF,2021-06-03 19:43:43,8.0777,22.4007,68.45,95,99,3.11,light rain
645,Agropoli,IT,2021-06-03 19:43:44,40.3469,14.9966,73.53,61,0,5.26,clear sky
646,Severo-Yeniseyskiy,RU,2021-06-03 19:43:44,60.3725,93.0408,43.0,78,100,3.42,overcast clouds
647,Liezen,AT,2021-06-03 19:43:44,47.5667,14.2333,66.52,88,17,5.39,few clouds
648,Camargo,MX,2021-06-03 19:43:45,27.6667,-105.1667,85.6,21,50,7.56,scattered clouds
649,Belaya Gora,RU,2021-06-03 19:43:45,68.5333,146.4167,63.36,32,69,11.05,broken clouds
650,Krasavino,RU,2021-06-03 19:43:45,60.9614,46.4814,49.24,74,3,4.47,clear sky
651,Kalabo,ZM,2021-06-03 19:43:45,-14.97,22.6814,57.15,35,32,6.96,scattered clouds
652,Birpur,IN,2021-06-03 19:43:46,26.5167,87.0167,84.02,54,0,5.77,clear sky
653,La Ronge,CA,2021-06-03 19:42:53,55.1001,-105.2842,68.25,60,90,0.0,overcast clouds
654,Ponta Delgada,PT,2021-06-03 19:43:46,37.7333,-25.6667,65.12,63,40,5.75,scattered clouds
655,Nelson Bay,AU,2021-06-03 19:43:46,-32.7167,152.15,58.08,82,34,3.0,scattered clouds
656,Tatarsk,RU,2021-06-03 19:43:47,55.219,75.9828,54.48,66,100,12.62,overcast clouds
657,Honavar,IN,2021-06-03 19:43:47,14.2833,74.45,80.31,87,100,5.53,light rain
658,Cortez,US,2021-06-03 19:43:47,37.3489,-108.5859,83.52,20,1,8.05,clear sky
659,Jiayuguan,CN,2021-06-03 19:43:48,39.8167,98.3,61.95,11,2,4.72,clear sky
660,Laja,CL,2021-06-03 19:43:48,-37.2667,-72.7,62.89,71,100,5.64,overcast clouds
661,Waipawa,NZ,2021-06-03 19:43:49,-41.4122,175.5153,53.02,90,28,5.08,scattered clouds
662,Pizarro,CO,2021-06-03 19:43:49,4.9533,-77.366,81.95,77,85,7.25,light rain
663,Salinas,US,2021-06-03 19:42:21,36.6777,-121.6555,78.82,63,20,11.5,few clouds
664,Amarante Do Maranhao,BR,2021-06-03 19:43:49,-5.5667,-46.7422,83.7,64,74,1.79,broken clouds
665,Dharmavaram,IN,2021-06-03 19:43:49,14.4333,77.7167,82.8,64,74,2.75,moderate rain
666,Fremont,US,2021-06-03 19:42:40,37.5483,-121.9886,89.11,55,1,5.99,clear sky
667,Kamaishi,JP,2021-06-03 19:43:50,39.2667,141.8833,63.18,90,100,19.77,moderate rain
668,Conakry,GN,2021-06-03 19:42:12,9.538,-13.6773,86.07,70,20,9.22,few clouds
669,Taguatinga,BR,2021-06-03 19:43:50,-12.3857,-46.5711,89.06,26,39,5.95,scattered clouds
670,Den Helder,NL,2021-06-03 19:43:51,52.9599,4.7593,65.98,88,90,7.0,mist
671,Masyaf,SY,2021-06-03 19:43:51,35.0653,36.3406,64.45,88,1,6.62,clear sky
672,Mlimba,TZ,2021-06-03 19:43:51,-8.8,35.8167,69.37,93,92,2.8,light rain
673,San Luis,AR,2021-06-03 19:43:52,-33.295,-66.3356,70.0,42,42,14.2,scattered clouds
674,Usinsk,RU,2021-06-03 19:43:52,65.9939,57.5281,45.95,81,11,14.27,few clouds
675,Alekseyevsk,RU,2021-06-03 19:43:52,57.8406,108.3492,58.33,49,4,3.71,clear sky
676,Popondetta,PG,2021-06-03 19:43:52,-8.7537,148.2534,74.01,95,100,2.48,overcast clouds
677,Paros,GR,2021-06-03 19:43:53,37.0833,25.15,71.31,55,0,2.3,clear sky
